state,District_Key,dust_pop,area,density,confirmed,active,recovered,deceased,migrated_other,state_pop,district,morbidity_percent
Uttarakhand,UT_Champawat,288358.28,1781.0,161.90807411566539,1602,163,1360,8,71,10116752.0,Champawat,17.26
Uttarakhand,UT_Dehradun,1888798.72,3088.0,611.6576165803109,25367,1624,22570,789,384,10116752.0,Dehradun,17.26
Uttarakhand,UT_Haridwar,2142856.248,2360.0,907.9899355932204,12986,460,12275,145,106,10116752.0,Haridwar,17.26
Uttarakhand,UT_Nainital,1062102.336,3853.0,275.6559397871788,10252,1153,8855,192,52,10116752.0,Nainital,17.26
Uttarakhand,UT_Pauri Garhwal,763418.0240000001,5438.0,140.38580801765357,4833,346,4408,55,24,10116752.0,Pauri Garhwal,17.26
Uttarakhand,UT_Pithoragarh,540424.216,7110.0,76.0090317862166,2919,448,2443,28,0,10116752.0,Pithoragarh,17.26
Uttarakhand,UT_Rudraprayag,263384.984,1896.0,138.91613080168779,2106,164,1926,10,6,10116752.0,Rudraprayag,17.26
Uttarakhand,UT_Tehri Garhwal,685446.808,4085.0,167.79603623011016,3975,324,3539,15,97,10116752.0,Tehri Garhwal,17.26
Uttarakhand,UT_Udham Singh Nagar,1832984.104,2912.0,629.4588269230769,10859,268,10379,105,107,10116752.0,Udham Singh Nagar,17.26
Uttarakhand,UT_Uttarkashi,366610.83200000005,7951.0,46.1087702175827,3384,290,3001,13,80,10116752.0,Uttarkashi,17.26
West Bengal,WB_Alipurduar,1890400.0,3383.0,558.7939698492462,7546,70,7391,85,0,91347736.0,Alipurduar,34.14736842105263
West Bengal,WB_Bankura,3999076.704,6882.0,581.0922266782911,10970,434,10449,87,0,91347736.0,Bankura,28.9
West Bengal,WB_Paschim Bardhaman,3204818.472,1603.0,1999.2629270118528,14786,703,13942,141,0,91347736.0,Paschim Bardhaman,30.700000000000003
West Bengal,WB_Purba Bardhaman,5377111.584,5433.0,989.7131573716181,11830,533,11205,92,0,91347736.0,Purba Bardhaman,34.14736842105263
West Bengal,WB_Birbhum,3894654.3439999996,4545.0,856.9096466446645,9211,400,8730,81,0,91347736.0,Birbhum,38.599999999999994
West Bengal,WB_Cooch Behar,3138931.36,3387.0,926.7585946265132,11402,393,10941,68,0,91347736.0,Cooch Behar,50.6
West Bengal,WB_Dakshin Dinajpur,1858075.272,2183.0,851.1567897388913,8006,104,7835,67,0,91347736.0,Dakshin Dinajpur,32.4
West Bengal,WB_Darjeeling,2048341.8080000002,3149.0,650.4737402349953,17154,545,16414,195,0,91347736.0,Darjeeling,39.3
West Bengal,WB_Hooghly,6138672.568,3149.0,1949.4038005716102,27623,1000,26179,444,0,91347736.0,Hooghly,23.200000000000003
West Bengal,WB_Howrah,5383901.456,1467.0,3670.0078091342875,33768,1028,31774,966,0,91347736.0,Howrah,33.5
West Bengal,WB_Jalpaiguri,4303078.6,6227.0,691.0355869600128,13872,452,13268,152,0,91347736.0,Jalpaiguri,38.8
West Bengal,WB_Jhargram,1263841.376,3038.0,416.0109861751152,2885,69,2797,19,0,91347736.0,Jhargram,34.14736842105263
West Bengal,WB_Kalimpong,279825.904,1054.0,265.4894724857685,2056,48,1985,23,0,91347736.0,Kalimpong,34.14736842105263
West Bengal,WB_Kolkata,4989187.048,206.08,24209.95267857143,119353,4452,112043,2858,0,91347736.0,Kolkata,32.4
West Bengal,WB_Maldah,4445742.64,3733.0,1190.9302544870075,12208,369,11730,109,0,91347736.0,Maldah,44.8
West Bengal,WB_Murshidabad,7897902.16,5324.0,1483.4526972201352,11656,422,11095,139,0,91347736.0,Murshidabad,37.099999999999994
West Bengal,WB_Nadia,5747358.656,3927.0,1463.5494413037939,20762,712,19782,268,0,91347736.0,Nadia,31.5
West Bengal,WB_North 24 Parganas,11212131.424,4094.0,2738.674016609673,112712,3583,106907,2222,0,91347736.0,North 24 Parganas,26.299999999999997
West Bengal,WB_Paschim Medinipur,5664792.656,9345.0,606.1843398608881,19359,682,18394,283,0,91347736.0,Paschim Medinipur,31.4
West Bengal,WB_Purba Medinipur,4912123.223999999,4736.0,1037.1881807432433,19523,776,18486,261,0,91347736.0,Purba Medinipur,35.3
West Bengal,WB_Purulia,3255897.08,6259.0,520.1944527879854,6660,271,6346,43,0,91347736.0,Purulia,25.9
West Bengal,WB_South 24 Parganas,9066331.712000001,9960.0,910.2742682730924,35168,1202,33322,644,0,91347736.0,South 24 Parganas,26.8
West Bengal,WB_Uttar Dinajpur,3336944.088,3180.0,1049.3534867924527,6274,212,5992,70,0,91347736.0,Uttar Dinajpur,41.3
Andaman and Nicobar Islands,AN_Nicobar,40968.304,1841.0,22.253288430200982,0,0,0,0,0,379944.0,Nicobar,14.0
Andaman and Nicobar Islands,AN_North and Middle Andaman,117423.864,3736.0,31.4303704496788,1,0,1,0,0,379944.0,North and Middle Andaman,23.55
Andaman and Nicobar Islands,AN_South Andaman,264813.904,2672.0,99.10700000000001,51,19,32,0,0,379944.0,South Andaman,33.1
Chandigarh,CH_Chandigarh,1173660.4,114.0,10295.266666666666,19044,494,18244,306,0,1054686.0,Chandigarh,11.155
Dadra and Nagar Haveli and Daman and Diu,DN_Daman,212584.37600000002,72.0,2952.5607777777777,1401,3,1373,1,24,585764.0,Daman,12.13706685
Dadra and Nagar Haveli and Daman and Diu,DN_Diu,57906.288,39.0,1484.776615384615,312,3,309,0,0,585764.0,Diu,12.13706685
Dadra and Nagar Haveli and Daman and Diu,DN_Dadra and Nagar Haveli,382204.408,491.0,778.4203828920571,1640,2,1632,1,5,585764.0,Dadra and Nagar Haveli,12.13706685
Jammu and Kashmir,JK_Anantnag,1190000.128,2853.0,417.1048468279005,4739,152,4505,82,0,12548926.0,Anantnag,28.6
Jammu and Kashmir,JK_Badgam,818157.3359999999,1406.0,581.9042219061166,7412,225,7081,106,0,12548926.0,Badgam,28.6
Jammu and Kashmir,JK_Bandipora,428230.088,3010.0,142.2691322259136,4602,99,4445,58,0,12548926.0,Bandipora,28.6
Jammu and Kashmir,JK_Baramulla,1129239.336,3329.0,339.2127774106338,7821,176,7475,170,0,12548926.0,Baramulla,28.6
Jammu and Kashmir,JK_Doda,455448.51200000005,2625.0,173.50419504761902,3338,101,3177,60,0,12548926.0,Doda,28.6
Jammu and Kashmir,JK_Ganderbal,330267.336,1979.0,166.88597069226884,4407,123,4242,42,0,12548926.0,Ganderbal,28.6
Jammu and Kashmir,JK_Jammu,1697363.4719999998,3097.0,548.0669912818856,22757,809,21606,342,0,12548926.0,Jammu,28.6
Jammu and Kashmir,JK_Kathua,684670.632,2651.0,258.2688162957374,3092,98,2946,48,0,12548926.0,Kathua,28.6
Jammu and Kashmir,JK_Kishtwar,256533.952,7737.0,33.15677290939641,2701,84,2596,21,0,12548926.0,Kishtwar,28.6
Jammu and Kashmir,JK_Kulgam,470138.032,457.0,1028.7484288840262,2638,62,2523,53,0,12548926.0,Kulgam,28.6
Jammu and Kashmir,JK_Kupwara,973627.168,2379.0,409.2590029424128,5433,167,5178,88,0,12548926.0,Kupwara,28.6
Jammu and Kashmir,JK_Poonch,530223.84,1674.0,316.74064516129033,2430,26,2382,22,0,12548926.0,Poonch,28.6
Jammu and Kashmir,JK_Pulwama,633906.72,1398.0,453.4382832618026,5406,195,5123,88,0,12548926.0,Pulwama,28.6
Jammu and Kashmir,JK_Rajouri,688623.792,2630.0,261.83414144486693,3764,235,3475,54,0,12548926.0,Rajouri,28.6
Jammu and Kashmir,JK_Ramban,315044.05600000004,1330.0,236.87523007518794,2071,63,1987,21,0,12548926.0,Ramban,28.6
Jammu and Kashmir,JK_Reasi,349961.968,1710.0,204.6561216374269,1589,130,1446,13,0,12548926.0,Reasi,28.6
Jammu and Kashmir,JK_Samba,354295.4320000001,913.0,388.05633296823663,2671,206,2429,36,0,12548926.0,Samba,28.6
Jammu and Kashmir,JK_Shopian,295747.52,312.0,947.9087179487179,2446,80,2329,37,0,12548926.0,Shopian,28.6
Jammu and Kashmir,JK_Srinagar,1411963.112,2228.0,633.7356876122083,24681,882,23358,441,0,12548926.0,Srinagar,28.6
Jammu and Kashmir,JK_Udhampur,617556.9839999999,4550.0,135.72680967032971,4008,163,3790,55,0,12548926.0,Udhampur,28.6
Ladakh,LA_Kargil,159447.456,14036.0,11.359892846964948,2085,77,1965,43,0,-1.0,Kargil,13.31
Ladakh,LA_Leh,163579.64800000002,45110.0,3.6262391487475063,7185,347,6757,81,0,-1.0,Leh,13.31
Lakshadweep,LD_Lakshadweep,71693.976,30.0,2389.7992,0,0,0,0,0,64429.0,Lakshadweep,13.31
Delhi,DL_Central Delhi,647539.84,25.0,25901.5936,184,184,0,0,0,16753235.0,Central Delhi,13.31
Delhi,DL_East Delhi,1900792.7519999999,440.0,4319.983527272729,38,38,0,0,0,16753235.0,East Delhi,13.31
Delhi,DL_New Delhi,157908.448,22.0,7177.656727272727,37,37,0,0,0,16753235.0,New Delhi,13.31
Delhi,DL_North Delhi,987431.536,59.0,16736.127728813557,60,60,0,0,0,16753235.0,North Delhi,13.31
Delhi,DL_North East Delhi,2492685.8880000003,52.0,47936.267076923075,25,25,0,0,0,16753235.0,North East Delhi,13.31
Delhi,DL_North West Delhi,4066071.3680000002,130.0,31277.47206153846,32,31,0,1,0,16753235.0,North West Delhi,13.31
Delhi,DL_South Delhi,3037905.048,250.0,12151.620192,70,70,0,0,0,16753235.0,South Delhi,14.56666666666667
Delhi,DL_South West Delhi,2549769.296,395.0,6455.112141772152,42,42,0,0,0,16753235.0,South West Delhi,-1.0
Delhi,DL_West Delhi,2828086.216,112.0,25250.76978571428,122,122,0,0,0,16753235.0,West Delhi,-1.0
Puducherry,PY_Karaikal,222646.86399999997,157.0,1418.1328917197452,3726,63,3603,60,0,1244464.0,Karaikal,18.5
Puducherry,PY_Mahé,46499.392,9.0,5166.599111111111,1652,114,1530,8,0,1244464.0,Mahé,10.5
Puducherry,PY_Puducherry,1056721.368,293.0,3606.5575699658702,30249,154,29584,511,0,1244464.0,Puducherry,-1.0
Puducherry,PY_Yanam,61856.112,30.0,2061.8704,2088,8,2035,45,0,1244464.0,Yanam,14.700000000000001
