state,District_Key,population_x,area,density,Confirmed,Active,Recovered,Deceased,Migrated_Other,population_y,No.CCE,No.CCP,CCE per lakh population,CCE per CCP
Uttar Pradesh,UP_Ghazipur,4028472.424,3377.0,1192.9145466390287,5020,101,4841,78,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Gonda,3815701.232,4425.0,862.3053631638418,4976,88,4822,66,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Gorakhpur,4933137.8,3325.0,1483.6504661654135,20658,339,19986,333,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Hamirpur,1227671.352,4325.0,283.85464786127164,1544,37,1486,21,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Hapur,1488090.632,660.0,2254.6827757575757,4220,230,3924,66,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Hardoi,4549614.56,5986.0,760.042525893752,5750,120,5526,104,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Hathras,1741033.936,1752.0,993.7408310502283,1275,9,1259,7,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Jalaun,1857838.416,4565.0,406.9744613362541,3800,101,3654,45,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Jaunpur,4977392.064,4038.0,1232.637955423477,6472,197,6179,96,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Jhansi,2224839.56,5024.0,442.8422691082803,9945,253,9515,177,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Kannauj,1843701.56,1993.0,925.0885900652283,3414,48,3320,46,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Kanpur Dehat,1996142.304,3021.0,660.7554796425025,2072,59,1979,34,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Kanpur Nagar,5085121.512,3156.0,1611.2552319391634,31770,647,30316,807,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Kasganj,1599229.472,1955.0,818.02019028133,1927,70,1851,6,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Kaushambi,1775762.808,1837.0,966.6645661404464,2229,13,2190,26,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Kushinagar,3959642.96,2909.0,1361.1698040563767,5600,67,5473,60,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Lakhimpur Kheri,4463161.008,7674.0,581.5951274433152,7423,147,7191,85,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Lalitpur,1354418.224,5039.0,268.7871053780512,3234,75,3113,46,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Lucknow,5102361.96,2528.0,2018.3393829113925,76276,2874,72324,1078,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Maharajganj,2963804.704,2953.0,1003.6588906197087,5741,20,5631,90,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Mahoba,974173.16,2847.0,342.1753284158764,1416,44,1361,11,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Mainpuri,2054079.7280000001,2760.0,744.2317855072464,3680,115,3495,70,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Mathura,2826586.128,3333.0,848.0606444644465,6531,266,6156,109,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Mau,2452149.04,1713.0,1431.4938937536485,3021,55,2928,38,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Meerut,3833514.36,2522.0,1520.0294845360825,21110,1550,19137,423,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Mirzapur,2773920.696,4522.0,613.4278407784167,3321,159,3120,42,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Moradabad,5307729.456,3718.0,1427.5765077998924,11339,225,10939,175,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Muzaffarnagar,4602128.76,4008.0,1148.2357185628741,7890,462,7329,99,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Pilibhit,2265394.2,3499.0,647.4404687053444,4092,90,3925,77,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Pratapgarh,3529212.224,3717.0,949.47867204735,5148,155,4927,66,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Raebareli,3785252.448,4609.0,821.2741262746799,4948,124,4722,102,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Rampur,2596962.576,2367.0,1097.1536020278834,5337,100,5187,50,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Saharanpur,3852221.536,3689.0,1044.2454692328545,9426,444,8851,131,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Sambhal,2465326.24,2453.0,1005.0249653485529,3136,184,2909,43,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Sant Kabir Nagar,1906301.6,1442.0,1321.9844660194176,3197,73,3080,44,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Shahjahanpur,3338642.112,4575.0,729.7578386885247,6754,57,6586,111,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Shamli,1417594.28,1063.0,1333.578814675447,3494,114,3351,29,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Shravasti,1239451.88,1948.0,636.268932238193,1258,24,1216,18,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Siddharthnagar,2839520.912,2751.0,1032.177721555798,3960,45,3864,51,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Sitapur,4975583.952,5743.0,866.3736639387079,4671,83,4514,74,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Sonbhadra,2071224.544,6788.0,305.13030995875073,4895,246,4578,71,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Sultanpur,4215505.264,4436.0,950.294243462579,4659,250,4334,75,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Unnao,3458981.64,4561.0,758.3822933567201,4482,216,4185,81,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Varanasi,4094599.728,1535.0,2667.4916794788273,21847,847,20583,417,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttarakhand,UT_Almora,691582.824,3090.0,223.81321165048544,2877,349,2438,21,69,10116752.0,839.0,324.0,8.0,3.0
Uttarakhand,UT_Bageshwar,288942.08,2310.0,125.08315151515153,1437,170,1254,13,0,10116752.0,839.0,324.0,8.0,3.0
Uttarakhand,UT_Chamoli,434918.768,7692.0,56.54170150806032,3256,315,2878,14,49,10116752.0,839.0,324.0,8.0,3.0
Uttarakhand,UT_Champawat,288358.28,1781.0,161.90807411566539,1602,163,1360,8,71,10116752.0,839.0,324.0,8.0,3.0
Uttarakhand,UT_Dehradun,1888798.72,3088.0,611.6576165803109,25367,1624,22570,789,384,10116752.0,839.0,324.0,8.0,3.0
Uttarakhand,UT_Haridwar,2142856.248,2360.0,907.9899355932204,12986,460,12275,145,106,10116752.0,839.0,324.0,8.0,3.0
Uttarakhand,UT_Nainital,1062102.336,3853.0,275.6559397871788,10252,1153,8855,192,52,10116752.0,839.0,324.0,8.0,3.0
Uttarakhand,UT_Pauri Garhwal,763418.024,5438.0,140.38580801765355,4833,346,4408,55,24,10116752.0,839.0,324.0,8.0,3.0
Uttarakhand,UT_Pithoragarh,540424.216,7110.0,76.0090317862166,2919,448,2443,28,0,10116752.0,839.0,324.0,8.0,3.0
Uttarakhand,UT_Rudraprayag,263384.984,1896.0,138.91613080168776,2106,164,1926,10,6,10116752.0,839.0,324.0,8.0,3.0
Uttarakhand,UT_Tehri Garhwal,685446.808,4085.0,167.79603623011016,3975,324,3539,15,97,10116752.0,839.0,324.0,8.0,3.0
Uttarakhand,UT_Udham Singh Nagar,1832984.104,2912.0,629.4588269230769,10859,268,10379,105,107,10116752.0,839.0,324.0,8.0,3.0
Uttarakhand,UT_Uttarkashi,366610.832,7951.0,46.108770217582695,3384,290,3001,13,80,10116752.0,839.0,324.0,8.0,3.0
West Bengal,WB_Alipurduar,1890400.0,3383.0,558.7939698492462,7546,70,7391,85,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Bankura,3999076.704,6882.0,581.0922266782911,10970,434,10449,87,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Paschim Bardhaman,3204818.472,1603.0,1999.2629270118528,14786,703,13942,141,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Purba Bardhaman,5377111.584,5433.0,989.7131573716179,11830,533,11205,92,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Birbhum,3894654.344,4545.0,856.9096466446645,9211,400,8730,81,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Cooch Behar,3138931.36,3387.0,926.7585946265131,11402,393,10941,68,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Dakshin Dinajpur,1858075.2719999999,2183.0,851.1567897388913,8006,104,7835,67,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Darjeeling,2048341.808,3149.0,650.4737402349953,17154,545,16414,195,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Hooghly,6138672.568,3149.0,1949.40380057161,27623,1000,26179,444,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Howrah,5383901.456,1467.0,3670.007809134288,33768,1028,31774,966,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Jalpaiguri,4303078.6,6227.0,691.0355869600128,13872,452,13268,152,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Jhargram,1263841.376,3038.0,416.0109861751152,2885,69,2797,19,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Kalimpong,279825.904,1054.0,265.4894724857685,2056,48,1985,23,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Kolkata,4989187.048,206.08,24209.95267857143,119353,4452,112043,2858,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Maldah,4445742.64,3733.0,1190.9302544870077,12208,369,11730,109,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Murshidabad,7897902.16,5324.0,1483.4526972201352,11656,422,11095,139,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Nadia,5747358.6559999995,3927.0,1463.549441303794,20762,712,19782,268,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_North 24 Parganas,11212131.424,4094.0,2738.674016609673,112712,3583,106907,2222,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Paschim Medinipur,5664792.6559999995,9345.0,606.1843398608881,19359,682,18394,283,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Purba Medinipur,4912123.224,4736.0,1037.1881807432433,19523,776,18486,261,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Purulia,3255897.08,6259.0,520.1944527879854,6660,271,6346,43,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_South 24 Parganas,9066331.712,9960.0,910.2742682730923,35168,1202,33322,644,0,91347736.0,3781.0,1566.0,4.0,2.0
West Bengal,WB_Uttar Dinajpur,3336944.088,3180.0,1049.3534867924527,6274,212,5992,70,0,91347736.0,3781.0,1566.0,4.0,2.0
Andaman and Nicobar Islands,AN_Nicobar,40968.304000000004,1841.0,22.25328843020098,0,0,0,0,0,379944.0,75.0,44.0,19.0,2.0
Andaman and Nicobar Islands,AN_North and Middle Andaman,117423.864,3736.0,31.4303704496788,1,0,1,0,0,379944.0,75.0,44.0,19.0,2.0
Andaman and Nicobar Islands,AN_South Andaman,264813.904,2672.0,99.107,51,19,32,0,0,379944.0,75.0,44.0,19.0,2.0
Chandigarh,CH_Chandigarh,1173660.4,114.0,10295.266666666666,19044,494,18244,306,0,1054686.0,8.0,59.0,1.0,0.0
Dadra and Nagar Haveli and Daman and Diu,DN_Daman,212584.376,72.0,2952.5607777777777,1401,3,1373,1,24,585764.0,62.0,22.0,22.0,5.0
Dadra and Nagar Haveli and Daman and Diu,DN_Diu,57906.288,39.0,1484.7766153846153,312,3,309,0,0,585764.0,62.0,22.0,22.0,5.0
Dadra and Nagar Haveli and Daman and Diu,DN_Dadra and Nagar Haveli,382204.408,491.0,778.420382892057,1640,2,1632,1,5,585764.0,62.0,22.0,22.0,5.0
Jammu and Kashmir,JK_Anantnag,1190000.128,2853.0,417.1048468279005,4739,152,4505,82,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Badgam,818157.336,1406.0,581.9042219061166,7412,225,7081,106,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Bandipora,428230.088,3010.0,142.2691322259136,4602,99,4445,58,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Baramulla,1129239.336,3329.0,339.2127774106338,7821,176,7475,170,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Doda,455448.512,2625.0,173.50419504761905,3338,101,3177,60,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Ganderbal,330267.336,1979.0,166.88597069226884,4407,123,4242,42,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Jammu,1697363.472,3097.0,548.0669912818857,22757,809,21606,342,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Kathua,684670.632,2651.0,258.26881629573745,3092,98,2946,48,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Kishtwar,256533.952,7737.0,33.15677290939641,2701,84,2596,21,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Kulgam,470138.032,457.0,1028.7484288840262,2638,62,2523,53,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Kupwara,973627.1680000001,2379.0,409.2590029424128,5433,167,5178,88,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Poonch,530223.84,1674.0,316.74064516129033,2430,26,2382,22,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Pulwama,633906.72,1398.0,453.43828326180255,5406,195,5123,88,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Rajouri,688623.792,2630.0,261.83414144486693,3764,235,3475,54,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Ramban,315044.056,1330.0,236.87523007518794,2071,63,1987,21,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Reasi,349961.968,1710.0,204.6561216374269,1589,130,1446,13,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Samba,354295.43200000003,913.0,388.05633296823663,2671,206,2429,36,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Shopian,295747.52,312.0,947.908717948718,2446,80,2329,37,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Srinagar,1411963.112,2228.0,633.7356876122083,24681,882,23358,441,0,12548926.0,1113.0,579.0,9.0,2.0
Jammu and Kashmir,JK_Udhampur,617556.984,4550.0,135.7268096703297,4008,163,3790,55,0,12548926.0,1113.0,579.0,9.0,2.0
Ladakh,LA_Kargil,159447.456,14036.0,11.359892846964948,2085,77,1965,43,0,,,,,
Ladakh,LA_Leh,163579.648,45110.0,3.626239148747506,7185,347,6757,81,0,,,,,
Lakshadweep,LD_Lakshadweep,71693.976,30.0,2389.7992,0,0,0,0,0,64429.0,10.0,3.0,16.0,3.0
Delhi,DL_Central Delhi,647539.84,25.0,25901.5936,184,184,0,0,0,16753235.0,573.0,400.0,3.0,1.0
Delhi,DL_East Delhi,1900792.752,440.0,4319.983527272728,38,38,0,0,0,16753235.0,573.0,400.0,3.0,1.0
Delhi,DL_New Delhi,157908.448,22.0,7177.656727272727,37,37,0,0,0,16753235.0,573.0,400.0,3.0,1.0
Delhi,DL_North Delhi,987431.536,59.0,16736.127728813557,60,60,0,0,0,16753235.0,573.0,400.0,3.0,1.0
Delhi,DL_North East Delhi,2492685.888,52.0,47936.267076923075,25,25,0,0,0,16753235.0,573.0,400.0,3.0,1.0
Delhi,DL_North West Delhi,4066071.368,130.0,31277.47206153846,32,31,0,1,0,16753235.0,573.0,400.0,3.0,1.0
Delhi,DL_South Delhi,3037905.048,250.0,12151.620192,70,70,0,0,0,16753235.0,573.0,400.0,3.0,1.0
Delhi,DL_South West Delhi,2549769.296,395.0,6455.112141772152,42,42,0,0,0,16753235.0,573.0,400.0,3.0,1.0
Delhi,DL_West Delhi,2828086.216,112.0,25250.769785714285,122,122,0,0,0,16753235.0,573.0,400.0,3.0,1.0
Puducherry,PY_Karaikal,222646.864,157.0,1418.1328917197452,3726,63,3603,60,0,1244464.0,87.0,51.0,7.0,2.0
Puducherry,PY_Mahé,46499.392,9.0,5166.599111111111,1652,114,1530,8,0,1244464.0,87.0,51.0,7.0,2.0
Puducherry,PY_Puducherry,1056721.368,293.0,3606.5575699658702,30249,154,29584,511,0,1244464.0,87.0,51.0,7.0,2.0
Puducherry,PY_Yanam,61856.112,30.0,2061.8704000000002,2088,8,2035,45,0,1244464.0,87.0,51.0,7.0,2.0
