state,District_Key,confirmed,active,recovered,deceased,migrated_other,density,urbans,full_immunes,elderlies,hh_more_than_4,cold_chain_points,storage_cap_lits,temp,covid_index,dist_index
Haryana,HR_Fatehabad,0.012019601840877634,119,4362,0.01029143897996357,0,412.5187013396375,36.516388540550594,62.3995588544,9.1086604368,1155.663864759121,0.2816364687384543,0.2816364687384543,0.8562212888752495,0.01112200516583453,0.16778514075072007
Haryana,HR_Gurgaon,0.1456061997493518,1586,53727,0.03087431693989071,0,1338.3644833068365,58.72291475230483,100.34628619200001,14.647863924000001,1858.4518711977137,0.4529066264727352,0.4529066264727352,0.21203985127719918,0.06704842995532798,0.23936970905367105
Haryana,HR_Hissar,0.04374308297292842,183,16227,0.02814207650273224,0,511.61834213305167,67.59407607501437,115.50541268799999,16.860689435999998,2139.2047328263893,0.5213263867062153,0.5213263867062153,0.6433491786609717,0.035085911524278736,0.22002121433145166
Haryana,HR_Jhajjar,0.014806035441342302,111,5469,0.007194899817850637,0,569.6362869379016,37.11308690521586,63.4192028064,9.257501080800001,1174.548063491938,0.28623856733152075,0.28623856733152075,0.4859437116948002,0.0103212374112799,0.17686796322282
Haryana,HR_Jind,0.011909714318605788,252,4212,0.008014571948998178,0,548.1978919319023,51.662481837208354,88.28134995839999,12.886707124799994,1635.0046050346875,0.3984522986093879,0.3984522986093879,0.6729440971121804,0.009769916186870791,0.20051991329839666
Haryana,HR_Kaithal,0.009664869220766648,83,3563,0.004371584699453552,0,426.2313083244017,41.610296016453844,71.1040773472,10.379286458400001,1316.8749000122518,0.3209237633185489,0.3209237633185489,0.45231700497927524,0.006500061107999143,0.17762459928292726
Haryana,HR_Karnal,0.027396005850202375,251,10075,0.013205828779599272,0,677.8758300283288,58.42187005249776,99.83185808959999,14.572771231199999,1848.9244645962106,0.4505847877155443,0.4505847877155443,0.48203482112709944,0.019020698265381126,0.2167542486389063
Haryana,HR_Kurukshetra,0.021909478845343777,223,8033,0.010746812386156648,0,700.8005699346405,37.39714402727036,63.9046023712,9.3283563864,1183.5378503960096,0.2884293876172289,0.2884293876172289,0.4905097223907985,0.015344610083979898,0.182749920154612
Haryana,HR_Mahendragarh,0.01709274245242786,87,6428,0.001639344262295082,0,539.4253473684211,35.746827997704436,61.084526336,8.916700992,1131.3089560001645,0.2757011525029246,0.2757011525029246,0.09590879093028333,0.00529347610425089,0.1728621083179748
Haryana,HR_Nuh,0.004314393433958907,13,1606,0.00273224043715847,0,686.3566413597734,42.251984313066565,72.2006005312,10.5393494064,1337.1829317336985,0.32587285147079365,0.32587285147079365,0.6332849516348708,0.0034333598998755603,0.19131942826264284
Haryana,HR_Palwal,0.011289634728643229,48,4244,0.00209471766848816,0,846.3995727871251,40.35492177742327,68.95888167359999,10.0661454792,1277.145049860558,0.31124155810175497,0.31124155810175497,0.18554344040676504,0.00486298235004678,0.19356607864891054
Haryana,HR_Panchkula,0.025318608405348903,327,9212,0.012568306010928962,0,761.6246078431374,21.67622678113557,37.040546528,5.406925416,686.0051888062362,0.16718016786993267,0.16718016786993267,0.49640587704155714,0.017838498204986404,0.14789695684018714
Haryana,HR_Panipat,0.02679162447770722,323,9773,0.013114754098360656,0,1070.0206656,46.650331927292406,79.7165395872,11.636474738399999,1476.3810180057221,0.3597955678144207,0.3597955678144207,0.4895094774590164,0.018744747715580237,0.2120100772798498
Haryana,HR_Rewari,0.029279791946291163,256,10866,0.006284153005464481,0,639.1888697883259,34.755847177713385,59.391128700799996,8.6695103976,1099.946579541133,0.2680581092041634,0.2680581092041634,0.2146242369820011,0.013564611773237756,0.17511109185550428
Haryana,HR_Rohtak,0.031121716129133534,356,11395,0.013114754098360656,0,705.7886666666667,41.06041045166839,70.16442756160001,10.2421228152,1299.472224052949,0.3166827133443861,0.3166827133443861,0.4214020217890146,0.020202813025729138,0.18990957943104414
Haryana,HR_Sirsa,0.02048094105580978,124,7592,0.010200364298724954,0,336.80233115060804,50.23025062431537,85.83393937280002,12.5294508816,1589.6776183070017,0.3874060654703072,0.3874060654703072,0.4980417780086058,0.014453825097529452,0.18497220229102826
Haryana,HR_Sonipat,0.03722832272395469,402,13750,0.007012750455373406,0,728.2517522123894,57.4040504110346,98.09259801599998,14.318885952,1816.7126981129275,0.4427347471969975,0.4427347471969975,0.18837137808685184,0.01615775161138459,0.21751789723638693
Himachal Pradesh,HP_Bilaspur,0.007011870468774937,324,2333,0.0020036429872495446,1,364.0499331619537,4.2614087503088784,34.92236355840001,4.333431974400002,426.7330913462114,0.25776389873038896,0.25776389873038896,0.2857501427289781,0.003748237598160378,0.09434484286512708
Himachal Pradesh,HP_Chamba,0.006938612120593706,228,2373,0.00418943533697632,5,88.38151470588238,5.787126394154939,47.4256622016,5.884936185599999,579.5168876982266,0.3500514381998186,0.3500514381998186,0.6037857808108531,0.0053915551381384826,0.0873498755920223
Himachal Pradesh,HP_Hamirpur,0.00680517727212075,236,2324,0.0036429872495446266,1,451.85493381037566,5.067131952918083,41.52528767520001,5.1527729232,507.41738453772325,0.3065004471750858,0.3065004471750858,0.5353258414691281,0.004979073611951,0.10456914808683117
Himachal Pradesh,HP_Kangra,0.01855529304647457,978,5938,0.015846994535519125,2,292.0425119358773,16.81139225890131,137.76982842720005,17.095526155199998,1683.4755379790156,1.0168867305738245,1.0168867305738245,0.8540417279224802,0.017147758673145552,0.15494448772370048
Himachal Pradesh,HP_Kinnaur,0.003307091146466985,125,1123,0.0014571948998178506,0,14.644489298547102,0.9402502115751036,7.7053767072,0.9561416352,94.15568956986128,0.05687381204633438,0.05687381204633438,0.4406273777408868,0.002195239474832862,0.030061831099068875
Himachal Pradesh,HP_Kullu,0.011109105227768052,312,3851,0.007377049180327869,2,88.40106996183901,4.87953475834073,39.9879234336,4.9620050976,488.6315943306543,0.2951530765991848,0.2951530765991848,0.6640543076222174,0.009052757348713284,0.0814453689444011
Himachal Pradesh,HP_Lahaul and Spiti,0.003139643493481315,50,1139,0.0010018214936247723,0,2.5340900614383806,0.3516596914581588,2.8818609792000003,0.35760318719999995,35.21483998147745,0.021271175427611925,0.021271175427611925,0.31908765938069217,0.0017735169393295201,0.01277407961929092
Himachal Pradesh,HP_Mandi,0.023696459267050225,1569,7378,0.010018214936247723,0,281.38329518987337,11.148508991590836,91.36234211520001,11.336932963199995,1116.4002292757668,0.6743505049814709,0.6743505049814709,0.4227726523758757,0.015407667641968019,0.13332770364491
Himachal Pradesh,HP_Shimla,0.025098833360805213,879,8443,0.021311475409836064,37,176.27811498733192,9.072391730430187,74.3485032576,9.2257266816,908.4999810801213,0.5487704184855589,0.5487704184855589,0.8491022313059556,0.023127757564977487,0.11532277107101895
Himachal Pradesh,HP_Sirmaur,0.007922367081884518,220,2782,0.0023679417122040073,0,208.6875638938053,5.913388374214136,48.46038264960001,6.0133321536,592.1606325786607,0.35768876710874303,0.35768876710874303,0.2988932080184219,0.004331247334496875,0.09971813201620602
Himachal Pradesh,HP_Solan,0.01577670855474361,816,5148,0.006010928961748634,0,331.2278099173554,6.432110957662282,52.711328688,6.540821808,644.104978816246,0.3890652351510077,0.3890652351510077,0.3810001903053041,0.009738206938280569,0.11023312211493724
Himachal Pradesh,HP_Una,0.006716220706472113,229,2306,0.0029143897996357013,0,376.2437558441558,5.811809942023403,47.627944564799996,5.910036916799999,581.9886728060359,0.35154449552097145,0.35154449552097145,0.43393299997232637,0.004424215763165763,0.10774837510609056
Jammu and Kashmir,JK_Anantnag,0.012398975429673293,152,4505,0.007468123861566485,0,417.1048468279005,32.57682829786183,74.01800796159999,8.806000947200001,1351.5167851239032,0.6457844178601421,0.6457844178601421,0.6023178208494334,0.00962273787782457,0.1641039028318691
Jammu and Kashmir,JK_Badgam,0.019392531311402922,225,7081,0.009653916211293261,0,581.9042219061166,22.39745225935643,50.88938629919999,6.0543642864,929.2044147378923,0.4439942874920133,0.4439942874920133,0.4978161982193991,0.013682612046139613,0.14894377451661436
Jammu and Kashmir,JK_Bandipora,0.012040532797500843,99,4445,0.005282331511839709,0,142.2691322259136,11.723005502697106,26.6359114736,3.1689026512000003,486.3530164486554,0.23239015827171186,0.23239015827171186,0.43871243911532887,0.007975091586657688,0.09350372323476906
Jammu and Kashmir,JK_Baramulla,0.02046262646876447,176,7475,0.015482695810564663,0,339.2127774106338,30.913472268184076,70.23868669919999,8.3563710864,1282.5090360210202,0.6128109989779205,0.6128109989779205,0.7566328708681895,0.017799343277241697,0.15620099471250795
Jammu and Kashmir,JK_Doda,0.008733441651033859,101,3177,0.00546448087431694,0,173.50419504761902,12.468123006740269,28.328897446400013,3.3703189888000016,517.2657500148651,0.2471609416391491,0.2471609416391491,0.6256961565284012,0.006908236017178154,0.09871005419982708
Jammu and Kashmir,JK_Ganderbal,0.011530340729810129,123,4242,0.003825136612021858,0,166.88597069226884,9.041227848728637,20.5426282992,2.4439782863999997,375.09394972279864,0.17922813140821775,0.17922813140821775,0.3317453232004226,0.0066411692099120284,0.08577436883215273
Jammu and Kashmir,JK_Jammu,0.05954072248429524,809,21606,0.03114754098360656,0,548.0669912818856,46.46614490650423,105.57600795839994,12.5604896928,1927.7436774058774,0.921118288873486,0.921118288873486,0.5231300475371656,0.04306445278618005,0.19402034245568692
Jammu and Kashmir,JK_Kathua,0.008089814734870188,98,2946,0.004371584699453552,0,258.2688162957374,18.74318926060867,42.5865133104,5.0665626768,777.5997915097628,0.3715542671874868,0.3715542671874868,0.5403813118995611,0.005946873995333381,0.12348866400211138
Jammu and Kashmir,JK_Kishtwar,0.00706681422991086,84,2596,0.001912568306010929,0,33.15677290939641,7.022740847029495,15.956411814400001,1.8983512448,291.35286116722983,0.1392147991883927,0.1392147991883927,0.2706408069870904,0.0036763793221856935,0.060925259880759926
Jammu and Kashmir,JK_Kulgam,0.00690198294650309,62,2523,0.0048269581056466304,0,1028.7484288840262,12.870255712072215,29.2425855904,3.4790214368000005,533.9490531324705,0.255132590463917,0.255132590463917,0.6993581617138337,0.005771965222405443,0.12906263442879268
Jammu and Kashmir,JK_Kupwara,0.014214735916736653,167,5178,0.008014571948998178,0,409.2590029424128,26.653514005394694,60.5596098496,7.204841043200001,1105.7758978700297,0.5283640220748772,0.5283640220748772,0.5638213749410353,0.010673566589509548,0.15160275581262286
Jammu and Kashmir,JK_Poonch,0.0063577780742996625,26,2382,0.0020036429872495446,0,316.74064516129033,14.515133728719196,32.979922847999994,3.923656416,602.1902038256342,0.28773971178091257,0.28773971178091257,0.3151483055611775,0.0035691339920293596,0.11459056712602594
Jammu and Kashmir,JK_Pulwama,0.014144093938133324,195,5123,0.008014571948998178,0,453.4382832618026,17.353502649623895,39.428997984,4.690909728,719.9457816216623,0.34400591438661765,0.34400591438661765,0.5666373529512847,0.010647011717874575,0.12975790870667098
Jammu and Kashmir,JK_Rajouri,0.009848015091219724,235,3475,0.0049180327868852455,0,261.83414144486693,18.85140892506401,42.832399862399996,5.0958160608000025,782.0895070724492,0.3736995519393453,0.3736995519393453,0.4993933032525566,0.006959372177456764,0.1240186821706976
Jammu and Kashmir,JK_Ramban,0.005418501395833169,63,1987,0.001912568306010929,0,236.87523007518794,8.624483205579931,19.595740283200005,2.3313260144000005,357.80444028449296,0.17096682388277695,0.17096682388277695,0.35296997569875965,0.003219200838056939,0.08840927726906599
Jammu and Kashmir,JK_Reasi,0.004157411259284842,130,1446,0.0011839708561020036,0,204.6561216374269,9.580377912629784,21.7676344096,2.5897185632000004,397.4617000268039,0.18991593400742024,0.18991593400742024,0.28478559908111434,0.0022186152816167978,0.09051546900164158
Jammu and Kashmir,JK_Samba,0.006988323142573827,206,2429,0.003278688524590164,0,388.05633296823663,9.699008582779568,22.03717587040001,2.6217861968000014,402.38333759298934,0.19226760058350814,0.19226760058350814,0.4691667024691434,0.004786703969714931,0.09972727837146037
Jammu and Kashmir,JK_Shopian,0.00639963998754608,80,2329,0.00336976320582878,0,947.9087179487179,8.096231211967112,18.395495744,2.188531648,335.88881886134317,0.16049505839782624,0.16049505839782624,0.5265551206609208,0.004643842305740294,0.10496424279118284
Jammu and Kashmir,JK_Srinagar,0.06457461755217694,882,23358,0.04016393442622951,0,633.7356876122083,38.653172197422364,87.8241055664,10.4485270288,1603.6064206572767,0.7662383850793287,0.7662383850793287,0.6219771165315325,0.05092711168880956,0.1855812731231357
Jammu and Kashmir,JK_Udhampur,0.010486409268227592,163,3790,0.005009107468123861,0,135.72680967032971,16.90592072937441,38.41204440479999,4.5699216816,701.3769242607118,0.3351333063116317,0.3351333063116317,0.4776761367974434,0.0072475893219250565,0.10798948625593513
Jharkhand,JH_Bokaro,0.01664272688502887,102,6200,0.005373406193078324,0,801.4165732261447,55.13904258926178,123.81405206400001,16.2792549936,2583.373239979784,0.19126675127444026,0.19126675127444026,0.3228681351438883,0.009456644844432155,0.2373268867952009
Jharkhand,JH_Chatra,0.0036262882349709187,20,1355,0.0010018214936247723,0,313.25460756756763,27.872905055854744,62.58827059200001,8.229198540799999,1305.9007494594296,0.09668575565097844,0.09668575565097844,0.2762663717581751,0.0019060150828029943,0.15733465791300516
Jharkhand,JH_Deoghar,0.009327357545217407,14,3528,0.00209471766848816,0,669.2091359419121,39.89527212965078,89.584350192,11.778683080799999,1869.172433572916,0.13838903856727602,0.13838903856727602,0.22457782478406485,0.004420201426436725,0.20319006592559324
Jharkhand,JH_Dhanbad,0.019039321418386275,57,7120,0.009107468123861567,0,1437.6482621686746,71.73874725890853,161.08848777600002,21.1801530224,3361.1022468937394,0.2488479393978773,0.2488479393978773,0.4783504581768594,0.013168143867603658,0.28575389193037803
Jharkhand,JH_Dumka,0.003547797147633886,11,1333,0.001092896174863388,0,333.573740236149,35.32825680192101,79.32917260800001,10.4303171392,1655.1987294569094,0.12254693932622825,0.12254693932622825,0.3080492286861067,0.0019691048554712144,0.17503111057649573
Jharkhand,JH_East Singhbhum,0.04603502272316978,226,17014,0.03233151183970856,0,721.0947025191057,61.26592377648461,137.57188953600001,18.0881558464,2870.4297458664037,0.21251972566599808,0.21251972566599808,0.7023242289709104,0.03857955264405507,0.2436242603799347
Jharkhand,JH_Garhwa,0.007215947295851222,32,2714,0.001092896174863388,0,361.83423818897637,35.36278024270902,79.406694576,10.440509842400001,1656.8162209637558,0.12266669451333816,0.12266669451333816,0.15145567588773048,0.002808252338671083,0.17715286497535646
Jharkhand,JH_Giridih,0.008898272934441627,6,3381,0.0012750455373406193,0,556.3875048086761,65.38870719223104,146.82954974400005,19.3053667256,3063.590305976419,0.2268208697031187,0.2268208697031187,0.14329134953878883,0.0033683383433228044,0.240757764541676
Jharkhand,JH_Godda,0.005397570439209961,13,2040,0.0009107468123861566,0,691.1169592417061,35.06848863475234,78.74586633599999,10.353623166399997,1643.0280768639527,0.12164585343344304,0.12164585343344304,0.1687327331145422,0.0022171648725659125,0.1936832659907938
Jharkhand,JH_Gumla,0.005844969637031048,27,2203,0.00036429872495446266,0,214.10352393467244,27.4277104452902,61.58859148800001,8.0977592512,1285.042501120173,0.09514146103052463,0.09514146103052463,0.06232688064732329,0.0014592172511891295,0.14798790669864906
Jharkhand,JH_Jamtara,0.003212901841662546,14,1210,0.00036429872495446266,0,487.63051276359596,21.131421049398075,47.450349936,6.2388423064,990.0488854768736,0.07330084209183954,0.07330084209183954,0.11338619818087965,0.0010818761686632672,0.14934855381938247
Jharkhand,JH_Khunti,0.005470828787391191,30,2056,0.0004553734061930783,0,239.0322205107418,14.181058192441665,31.843394352000004,4.1868166647999985,664.410634073731,0.049191367907979074,0.049191367907979074,0.08323663998452907,0.0015783757282768493,0.1139260238550866
Jharkhand,JH_Koderma,0.008879958347396319,21,3345,0.0025500910746812386,0,607.8444573170733,19.17826607784513,43.064564112,5.662192688799999,898.539710668931,0.06652572252860639,0.06652572252860639,0.2871737653396705,0.004758645030388011,0.14797656471753198
Jharkhand,JH_Latehar,0.004866447414896038,15,1839,0.000546448087431694,0,222.2998280991736,19.405676876033553,43.575212304,5.729333469599999,909.1943565048897,0.06731456692146674,0.06731456692146674,0.11228891239203245,0.0016307240362663609,0.12875641250291814
Jharkhand,JH_Lohardaga,0.004581263130904819,36,1705,0.0009107468123861566,0,343.6764765729585,12.347625486115625,27.726443424000006,3.6455138575999997,578.5106842666805,0.04283154189446792,0.04283154189446792,0.1987981887009141,0.002042638194388274,0.11312975443723655
Jharkhand,JH_Pakur,0.002354732620110986,1,897,0.00018214936247723133,0,553.9669806094183,24.04607122895488,53.9951616,7.09936384,1126.6060131342865,0.08341120391110446,0.08341120391110446,0.07735458409228903,0.0006549145330175202,0.16054903617524385
Jharkhand,JH_Palamu,0.008908738412753232,45,3340,0.0018214936247723133,0,423.6888484848485,51.78032094748519,116.272083312,15.287625768799998,2426.010485705258,0.17961599082066934,0.17961599082066934,0.20446145575054364,0.004028301158502704,0.21132000548554924
Jharkhand,JH_Ramgarh,0.011399522250915074,56,4274,0.0024590163934426227,0,870.8455511551155,25.382056185057362,56.995099632000006,7.493800136799999,1189.1995516242505,0.08804547919601867,0.08804547919601867,0.2157122324354628,0.005294488841466579,0.1751856246518627
Jharkhand,JH_Ranchi,0.07731895376613318,794,28549,0.019034608378870672,0,406.09085327313767,77.87220688643643,174.86109705600003,22.9909960944,3648.466965724344,0.2701237331357009,0.2701237331357009,0.2461829532309076,0.038363211612198904,0.24600718680788625
Jharkhand,JH_Sahibganj,0.004259449672822984,30,1589,0.000819672131147541,0,799.7762701688556,30.75388752669575,69.05748182399999,9.0797800176,1440.8804783506766,0.1066793306533794,0.1066793306533794,0.19243615821484675,0.0018685160397594962,0.18739113806059235
Jharkhand,JH_Seraikela Kharsawan,0.009544516220183197,56,3580,0.001092896174863388,0,433.96891596330283,28.438597438836627,63.858525984,8.3962136016,1332.4045568458205,0.09864803390668964,0.09864803390668964,0.11450514092608571,0.0032297314544648724,0.16623197891715127
Jharkhand,JH_Simdega,0.005224890047068488,4,1988,0.0004553734061930783,0,177.86454826666667,16.039975669543054,36.017571024,4.735643597599999,751.5045958141853,0.05563959569787733,0.05563959569787733,0.08715463906241877,0.0015424901872355269,0.11505898267227126
Jharkhand,JH_West Singhbhum,0.012372811733894281,25,4666,0.0034608378870673953,0,232.36853993876983,40.15573557912812,90.169217712,11.8555823288,1881.375661517676,0.1392925362608861,0.1392925362608861,0.2797131291981692,0.006543721847558418,0.17508651389547164
Karnataka,KA_Bagalkot,0.03568204830341514,49,13453,0.01238615664845173,0,319.3982245176972,81.30889772062984,161.26930587040002,16.1900085424,1963.5677556772864,0.9871402314359085,0.9871402314359085,0.3471257183199947,0.021022926528524073,0.19915272431099795
Karnataka,KA_Ballari,0.10107820590305304,228,37813,0.05391621129326048,0,333.6899983410357,108.89699545937158,215.9879590232,21.6832761992,2629.8060233069104,1.3220767752846427,1.3220767752846427,0.5334108457066703,0.07382244852761724,0.21902606912130906
Karnataka,KA_Belgaum,0.06817212572179095,219,25495,0.03114754098360656,0,396.09572627655604,205.48141812904453,407.5549736856,40.9149060936,4962.269792604298,2.4946713131522262,2.4946713131522262,0.45689555157365985,0.046080300344714144,0.2509790224634373
Karnataka,KA_Bangalore Rural,0.04724640183773799,326,17583,0.013570127504553733,0,490.32147565877625,42.45381565356932,84.2035444328,8.453289336800001,1025.2376536850509,0.5154155398046782,0.5154155398046782,0.2872203379880373,0.02532073650329876,0.16776553584925688
Karnataka,KA_Bangalore Urban,0.9999999999999999,9440,368502,0.3885245901639344,1,4868.889461187215,412.3402695130725,817.8419694639999,82.104082984,9957.803884699855,5.00606551666737,5.00606551666737,0.3885245901639345,0.623317407236421,1.358672737319718e-05
Karnataka,KA_Bidar,0.018785533569329868,58,6948,0.015482695810564663,4,346.99339500734214,73.10381266453376,144.99521522720002,14.5562341232,1765.419202439034,0.8875254317241302,0.8875254317241302,0.8241818500083719,0.01705434554279599,0.1945204485612001
Karnataka,KA_Bijapur,0.03672336339541978,110,13723,0.01848816029143898,0,229.9813087382333,93.53327384430794,185.51531962080003,18.6240933648,2258.780105895083,1.135551706860762,1.135551706860762,0.503444090683286,0.0260566196751475,0.1986036287742885
Karnataka,KA_Chamarajanagara,0.017370077627685374,102,6409,0.010655737704918032,11,222.52249000392,43.90319089892443,87.0782573648,8.741885028799999,1060.2393149722889,0.5330118503591911,0.5330118503591911,0.6134536605601772,0.01360481499744411,0.15174179934248244
Karnataka,KA_Chikkaballapura,0.033154635291162686,231,12324,0.010564663023679418,1,331.47985361216735,53.94045311208462,106.98631608080002,10.7404776248,1302.6339973446566,0.6548704122367053,0.6548704122367053,0.3186481446983497,0.018715436129679776,0.17353239593101874
Karnataka,KA_Chikmagalur,0.035511984280851575,160,13274,0.012659380692167578,0,175.69522788501598,48.92541265475497,97.0394084712,9.7418962872,1181.5233684776385,0.5939847239972895,0.5939847239972895,0.3564819299324157,0.02120282358898387,0.15280174404208496
Karnataka,KA_Chitradurga,0.03688557830924965,280,13750,0.006193078324225865,0,218.83848951048958,71.39922181077685,141.6143037712,14.2168205872,1724.2542164302483,0.8668306460727166,0.8668306460727166,0.16789972146574295,0.015114075410145,0.18062412437942602
Karnataka,KA_Dakshina Kannada,0.08517852797814808,368,31452,0.0668488160291439,2,508.2235139284931,89.59959933550064,177.7132097,17.840830699999994,2163.7839044539714,1.0877944690445571,1.0877944690445571,0.7848083034059179,0.07545915283412946,0.2195595222325145
Karnataka,KA_Davanagere,0.05725663184278758,150,21470,0.024043715846994537,0,365.3321565980425,83.72039495796167,166.05230621200002,16.670179372,2021.804164617414,1.0164172971408936,1.0164172971408936,0.41992892479272237,0.037103398582663066,0.204957293851653
Karnataka,KA_Dharwad,0.05677260347087588,105,20988,0.055191256830601096,0,481.5606602579133,79.42400037217558,157.53077176719998,15.8146928632,1918.0484612342211,0.9642564135888244,0.9642564135888244,0.9721459552037981,0.05597634624645472,0.2095969381197112
Karnataka,KA_Gadag,0.028400691768116396,28,10686,0.012841530054644808,0,254.6852977854225,45.80700903384824,90.854319244,9.120968163999999,1106.2155366061681,0.5561253782387326,0.5561253782387326,0.4521555376007128,0.01909733847720593,0.1572213868988774
Karnataka,KA_Gulbarga,0.05459055124290636,225,20319,0.029234972677595627,0,259.5231941765241,110.29494056695948,218.76066463680002,21.9616312608,2663.565673411845,1.3390486922054752,1.3390486922054752,0.5355317360235393,0.03994938390064672,0.21202317804035584
Karnataka,KA_Hassan,0.07249175189490566,275,27043,0.035428051001821496,0,289.86758908130315,76.38067787212302,151.4945995784,15.208714690399999,1844.5537995335715,0.92730859900452,0.92730859900452,0.4887183724457788,0.0506778204281134,0.19238935940385285
Karnataka,KA_Haveri,0.028591686747303176,55,10683,0.017304189435336976,0,368.40179730569946,68.73861521885837,136.3372161424,13.687047774399998,1660.001945634699,0.8345292389631239,0.8345292389631239,0.6052175091408044,0.022243110478328967,0.1921022781233148
Karnataka,KA_Kodagu,0.014654286005824038,145,5386,0.006375227686703096,0,150.38891857630423,23.855757598685468,47.31587288480001,4.7500941488000015,576.104186887129,0.2896236296051818,0.2896236296051818,0.43504184947457664,0.009665630340189673,0.11270009383095425
Karnataka,KA_Kolar,0.02494970029486485,108,9254,0.015846994535519125,0,426.9035074775673,66.23268605632853,131.3669180824,13.1880739144,1599.4850546240539,0.8041057113688729,0.8041057113688729,0.6351577112443614,0.01988410833393248,0.19368355183890404
Karnataka,KA_Koppal,0.036129447501236235,87,13443,0.02540983606557377,0,278.00839245283015,59.8280428381726,118.6638511968,11.912798620799999,1444.8162390044156,0.7263493874502084,0.7263493874502084,0.7032998792661949,0.030299229992627977,0.17569635444824033
Karnataka,KA_Mandya,0.05023691226527894,209,18845,0.013387978142076503,0,405.4126506752671,77.77647289033935,154.26304067200002,15.486641632000001,1878.2615260940952,0.9442544125125732,0.9442544125125732,0.26649683546195085,0.02593396775144462,0.20308269857075606
Karnataka,KA_Mysore,0.1353500310039795,385,50341,0.09162112932604737,0,485.87034257367964,128.77934489766372,255.4229136576,25.6421960256,3109.9544616522194,1.563460776005459,1.563460776005459,0.6769198990678736,0.11135943020193721,0.24140409674690755
Karnataka,KA_Raichur,0.03688034557009385,122,13816,0.014389799635701275,0,312.9620669688552,82.7686793985432,164.1646590792,16.4806763352,1998.820726919472,1.0048628825082728,1.0048628825082728,0.39017529291726366,0.023036943878237705,0.1997247014441728
Karnataka,KA_Ramanagara,0.019209385440949845,53,7213,0.0069216757741347905,0,336.9733467674223,46.55971232103696,92.3472424056,9.2708444136,1124.392931033458,0.565263660984503,0.565263660984503,0.3603278093103084,0.01153087758336893,0.16466950208724518
Karnataka,KA_Shimoga,0.05720430445122956,180,21336,0.03169398907103825,0,229.7974507357269,75.49015385621857,149.7283206848,15.031395948800002,1823.0481059095569,0.9164970874995976,0.9164970874995976,0.5540490243712248,0.04257972052625069,0.18535911988828005
Karnataka,KA_Tumakuru,0.06322195448040208,408,23380,0.03424408014571949,0,281.3522634459332,115.30709990453123,228.70185778959998,22.959638917600003,2784.606724729353,1.3998994018717663,1.3998994018717663,0.5416485527402459,0.04652932060750423,0.21708996577560666
Karnataka,KA_Udupi,0.060056147291141754,110,22656,0.017122040072859744,0,337.6730332559938,50.65214942903877,100.46424448319999,10.0857194592,1223.223166993854,0.6149483748003296,0.6149483748003296,0.28510054082981834,0.03206686390248501,0.16999747028248866
Karnataka,KA_Uttara Kannada,0.036901276526717056,108,13821,0.015938069216757743,0,146.23151180643282,58.19427592831421,115.42341302959998,11.5874873576,1405.3616145485175,0.7065144482157445,0.7065144482157445,0.4319110534080942,0.02425149685008194,0.1586279096392583
Karnataka,KA_Yadgir,0.02760269904685656,46,10443,0.005555555555555556,0,249.6381473684211,50.440451629516936,100.044359844,10.043566764,1218.1107748111785,0.6123782327780817,0.6123782327780817,0.20126856240126384,0.012383389198361327,0.16254085660090825
Kerala,KL_Alappuzha,0.14004379802673406,3612,49677,0.01994535519125683,18,1667.5622727915195,112.55460858356514,187.8242090336,29.7309677616,2026.943252125409,0.8841167268438592,0.8841167268438592,0.14242226697857271,0.05285095357678841,0.29010083827968025
Kerala,KL_Ernakulam,0.1991292722044745,7989,67830,0.02540983606557377,11,1190.7294547828924,173.9742106686617,290.317463872,45.954774432,3133.0201117164997,1.3665678520611062,1.3665678520611062,0.12760472523337432,0.07113256752411452,0.3140218333307875
Kerala,KL_Idukki,0.03865424414391079,3198,11559,0.001366120218579235,2,282.7106831955923,58.74283095243132,98.02642378559999,15.516745473599999,1057.8721414270037,0.4614250813963488,0.4614250813963488,0.03534204972403891,0.007266797400429884,0.1781605419589342
Kerala,KL_Kannur,0.09680305801276265,3433,33374,0.016939890710382512,6,948.4999473150964,133.96782286761223,223.55726418240002,35.3872051344,2412.5638033011546,1.0523175776332088,1.0523175776332088,0.17499334275317144,0.04049485428010598,0.2827417197868499
Kerala,KL_Kasaragod,0.06118903531837293,1637,21664,0.007468123861566485,4,728.2509803921569,69.0940487755571,115.29989951999998,18.25098912,1244.2823771508272,0.5427339228182901,0.5427339228182901,0.12205003433554816,0.021376793368683134,0.2169248380897333
Kerala,KL_Kollam,0.14171827455659075,2830,51122,0.01848816029143898,11,1177.7002561417642,139.48781463782342,232.76868698560003,36.8452946736,2511.9707508372962,1.095677126544623,1.095677126544623,0.13045713652162985,0.05118701179233271,0.2951701911690273
Kerala,KL_Kottayam,0.11728399906857243,5983,38710,0.012021857923497269,2,997.7674560290117,104.99282561151337,175.2055706368,27.7335451008,1890.766642725559,0.8247189030276051,0.8247189030276051,0.10250211468717442,0.037549588193507046,0.26340850671620425
Kerala,KL_Kozhikode,0.20838860414066648,5339,74039,0.023770491803278688,9,1465.0626081023456,163.87919141423387,273.4715165536,43.288204881599995,2951.2236360737743,1.2872714510254788,1.2872714510254788,0.11406809840346706,0.07038110262437212,0.318570608125312
